3783 24186
2 25 0.0089576547
2 161 0.0277078086
2 52 0.0161054173
2 97 0.0227743271
2 83 0.0200000000
2 117 0.0182119205
2 146 0.0274314214
2 2839 1.0000000000
2 1487 0.2500000000
2 67 0.0156472262
2 175 0.0351437700
2 587 0.0763888889
2 1475 0.2500000000
2 1709 0.3333333333
2 672 0.1078431373
2 39 0.0163690476
2 424 0.0614525140
2 1693 0.3333333333
2 35 0.0112244898
2 449 0.0932203390
2 1998 0.5000000000
2 1929 0.5000000000
2 1977 0.5000000000
2 236 0.0541871921
2 777 0.0733333333
2 63 0.0232067511
2 1957 0.5000000000
2 1635 0.3333333333
2 915 0.1617647059
2 65 0.0173775671
2 508 0.1145833333
2 2499 1.0000000000
2 2497 1.0000000000
2 299 0.0588235294
2 1421 0.3235294118
2 1225 0.4400000000
2 1232 0.2444444444
2 2488 1.0000000000
2 1936 0.5000000000
2 382 0.0521327014
2 355 0.0769230769
2 238 0.0541871921
2 1090 0.2391304348
2 1222 0.2000000000
2 564 0.1170212766
2 2459 1.0000000000
2 774 0.1222222222
2 420 0.1392405063
2 237 0.0452674897
2 209 0.0482456140
2 1922 0.5000000000
2 532 0.1466666667
2 504 0.1145833333
2 7401 0.4400000000
2 987 0.2972972973
2 2446 1.0000000000
2 200 0.0691823899
2 44 0.0180032733
2 986 0.1641791045
2 148 0.0314285714
2 1603 0.3333333333
2 379 0.0643274854
2 436 0.1250000000
2 512 0.1037735849
2 402 0.0733333333
2 11 0.0021616948
2 7508 0.3125000000
2 7552 0.0107066381
2 7500 0.0000000000
2 7482 0.0000000000
2 7583 0.0000000000
2 798 0.0000000000
2 7577 0.0000000000
2 7603 0.0000000000
971 3 0.0064102564
92 3 0.0064102564
7336 3 0.0064102564
5 3 0.0057692308
1545 3 0.0057692308
103 3 0.0057692308
207 3 0.0054487179
43 3 0.0054487179
6 3 0.0054487179
7380 3 0.0051282051
333 3 0.0051282051
287 3 0.0051282051
754 3 0.0051282051
26 3 0.0048076923
34 3 0.0048076923
525 3 0.0048076923
545 3 0.0048076923
56 3 0.0048076923
1849 3 0.0048076923
557 3 0.0048076923
208 3 0.0048076923
1558 3 0.0048076923
2346 3 0.0048076923
974 3 0.0048076923
262 3 0.0048076923
2001 3 0.0048076923
142 3 0.0048076923
815 3 0.0048076923
120 3 0.0048076923
492 3 0.0048076923
1175 3 0.0048076923
32 3 0.0048076923
259 3 0.0048076923
177 3 0.0048076923
172 3 0.0048076923
1347 3 0.0048076923
1338 3 0.0048076923
105 3 0.0044871795
891 3 0.0044871795
818 3 0.0044871795
890 3 0.0044871795
347 3 0.0044871795
93 3 0.0044871795
1362 3 0.0044871795
1547 3 0.0044871795
351 3 0.0044871795
42 3 0.0044871795
123 3 0.0044871795
113 3 0.0044871795
1056 3 0.0044871795
2280 3 0.0044871795
879 3 0.0044871795
36 3 0.0044871795
590 3 0.0041666667
3254 3 0.0041666667
291 3 0.0041666667
3260 3 0.0041666667
1174 3 0.0041666667
3198 3 0.0041666667
460 3 0.0041666667
3200 3 0.0041666667
30 3 0.0041666667
589 3 0.0041666667
115 3 0.0041666667
433 3 0.0041666667
81 3 0.0041666667
7509 3 0.0041666667
973 3 0.0041666667
1555 3 0.0041666667
2334 3 0.0041666667
3154 3 0.0041666667
7595 3 0.0041666667
244 3 0.0041666667
1361 3 0.0041666667
2331 3 0.0041666667
1061 3 0.0041666667
21 3 0.0041666667
1356 3 0.0041666667
509 3 0.0041666667
969 3 0.0041666667
197 3 0.0041666667
493 3 0.0041666667
124 3 0.0041666667
621 3 0.0041666667
1036 3 0.0041666667
1054 3 0.0041666667
1818 3 0.0041666667
90 3 0.0041666667
358 3 0.0041666667
1339 3 0.0041666667
396 3 0.0041666667
748 3 0.0041666667
24 3 0.0041666667
13 3 0.0041666667
170 3 0.0041666667
2336 3 0.0038461538
88 3 0.0038461538
163 3 0.0038461538
158 3 0.0038461538
1576 3 0.0038461538
2353 3 0.0038461538
3221 3 0.0038461538
1358 3 0.0038461538
136 3 0.0038461538
1367 3 0.0038461538
7512 3 0.0038461538
757 3 0.0038461538
49 3 0.0038461538
646 3 0.0038461538
190 3 0.0038461538
1839 3 0.0038461538
2328 3 0.0038461538
1360 3 0.0038461538
7377 3 0.0038461538
7431 3 0.0038461538
2321 3 0.0038461538
125 3 0.0038461538
174 3 0.0038461538
1548 3 0.0038461538
1837 3 0.0038461538
173 3 0.0038461538
1834 3 0.0038461538
107 3 0.0038461538
703 3 0.0038461538
1456 3 0.0038461538
7406 3 0.0038461538
1832 3 0.0038461538
242 3 0.0038461538
3105 3 0.0038461538
641 3 0.0038461538
320 3 0.0038461538
955 3 0.0038461538
885 3 0.0038461538
632 3 0.0038461538
2300 3 0.0038461538
702 3 0.0038461538
228 3 0.0038461538
752 3 0.0038461538
2291 3 0.0038461538
656 3 0.0038461538
877 3 0.0038461538
7 3 0.0038461538
1043 3 0.0038461538
2293 3 0.0035256410
58 3 0.0035256410
290 3 0.0035256410
87 3 0.0035256410
72 3 0.0035256410
650 3 0.0035256410
3328 3 0.0035256410
720 3 0.0035256410
1379 3 0.0035256410
219 3 0.0035256410
19 3 0.0035256410
309 3 0.0035256410
3275 3 0.0035256410
1336 3 0.0035256410
345 3 0.0035256410
336 3 0.0035256410
295 3 0.0035256410
154 3 0.0035256410
1375 3 0.0035256410
97 3 0.0035256410
435 3 0.0035256410
7390 3 0.0035256410
753 3 0.0035256410
12 3 0.0035256410
1853 3 0.0035256410
1184 3 0.0035256410
1064 3 0.0035256410
1560 3 0.0035256410
988 3 0.0035256410
7341 3 0.0035256410
203 3 0.0035256410
976 3 0.0035256410
1063 3 0.0035256410
289 3 0.0035256410
454 3 0.0035256410
7394 3 0.0035256410
3203 3 0.0035256410
1844 3 0.0035256410
2053 3 0.0035256410
1363 3 0.0035256410
3181 3 0.0035256410
288 3 0.0035256410
2263 3 0.0035256410
111 3 0.0035256410
1843 3 0.0035256410
774 3 0.0035256410
3132 3 0.0035256410
1059 3 0.0035256410
2332 3 0.0035256410
691 3 0.0035256410
1550 3 0.0035256410
1060 3 0.0035256410
286 3 0.0035256410
205 3 0.0035256410
1359 3 0.0035256410
1459 3 0.0035256410
2315 3 0.0035256410
135 3 0.0035256410
1835 3 0.0035256410
10 3 0.0035256410
7432 3 0.0035256410
1815 3 0.0035256410
3127 3 0.0035256410
1836 3 0.0035256410
296 3 0.0035256410
266 3 0.0035256410
2311 3 0.0035256410
40 3 0.0035256410
1129 3 0.0035256410
1147 3 0.0035256410
2308 3 0.0035256410
331 3 0.0035256410
27 3 0.0035256410
755 3 0.0035256410
2306 3 0.0035256410
5679 3 0.0035256410
1790 3 0.0035256410
1523 3 0.0035256410
63 3 0.0035256410
937 3 0.0035256410
100 3 0.0035256410
53 3 0.0035256410
2298 3 0.0035256410
3087 3 0.0035256410
1274 3 0.0035256410
227 3 0.0035256410
1348 3 0.0035256410
75 3 0.0035256410
2295 3 0.0035256410
394 3 0.0035256410
3043 3 0.0035256410
2285 3 0.0035256410
1536 3 0.0035256410
883 3 0.0035256410
8 3 0.0035256410
199 3 0.0035256410
2290 3 0.0035256410
11 3 0.0035256410
1816 3 0.0035256410
62 3 0.0035256410
95 3 0.0035256410
701 3 0.0035256410
1524 3 0.0035256410
1169 3 0.0035256410
749 3 0.0035256410
876 3 0.0035256410
33 3 0.0025641026
3 5 0.0097297297
3 92 0.0318584071
3 6 0.0101237345
3 207 0.0698689956
3 123 0.0409207161
3 287 0.0804020101
3 103 0.0319361277
3 34 0.0174216028
3 56 0.0344036697
3 142 0.0292968750
3 120 0.0465838509
3 351 0.0914634146
3 333 0.0967741935
3 43 0.0166112957
3 32 0.0170842825
3 1338 1.0000000000
3 170 0.0641025641
3 105 0.0297872340
3 818 0.2800000000
3 208 0.0740740741
3 974 0.2413793103
3 347 0.0686274510
3 93 0.0301075269
3 973 0.2916666667
3 1362 0.5600000000
3 1547 1.0000000000
3 509 0.1111111111
3 197 0.0378378378
3 1545 1.0000000000
3 1056 0.2978723404
3 492 0.1196581197
3 2280 0.2692307692
3 879 0.2028985507
3 36 0.0153172867
3 259 0.0514705882
3 19 0.0109704641
3 291 0.0817610063
3 891 0.2203389831
3 460 0.0878378378
3 30 0.0121495327
3 557 0.1238095238
3 1849 1.0000000000
3 136 0.0336787565
3 1558 0.5416666667
3 115 0.0256916996
3 31 0.0146396396
3 890 0.1460674157
3 262 0.0714285714
3 190 0.0418006431
3 1555 0.5416666667
3 7595 0.0320197044
3 1361 0.3714285714
3 971 0.3421052632
3 1359 0.3714285714
3 1061 0.2765957447
3 1356 0.3714285714
3 42 0.0139484979
3 493 0.1111111111
3 331 0.0702702703
3 124 0.0209677419
3 1824 1.0000000000
3 621 0.1780821918
3 1036 0.3513513514
3 754 0.0860927152
3 1054 0.2765957447
3 702 0.1160714286
3 1818 1.0000000000
3 90 0.0214521452
3 396 0.0807453416
3 24 0.0121722846
3 13 0.0089717046
3 88 0.0263157895
3 163 0.0337078652
3 158 0.0430107527
3 590 0.2222222222
3 247 0.0563380282
3 3254 0.1188118812
3 1576 0.5000000000
3 7380 0.1764705882
3 7525 0.1071428571
3 2353 1.0000000000
3 638 0.1643835616
3 1174 0.4615384615
3 525 0.1578947368
3 289 0.0603015075
3 1363 0.2666666667
3 2346 1.0000000000
3 7512 0.0727272727
3 81 0.0254237288
3 7509 0.1818181818
3 646 0.2264150943
3 162 0.0405405405
3 1839 0.5217391304
3 21 0.0107430618
3 244 0.0313315927
3 1360 0.2666666667
3 7377 0.4285714286
3 2321 1.0000000000
3 174 0.0370370370
3 1548 0.5000000000
3 1834 0.5217391304
3 107 0.0308483290
3 969 0.1538461538
3 886 0.1739130435
3 1832 0.5217391304
3 641 0.0655737705
3 2306 1.0000000000
3 1790 0.5217391304
3 1523 0.3529411765
3 63 0.0253164557
3 937 0.0759493671
3 632 0.0975609756
3 2300 1.0000000000
3 1175 0.2608695652
3 752 0.1081081081
3 2295 1.0000000000
3 394 0.1690140845
3 2291 1.0000000000
3 1536 0.3529411765
3 358 0.0839160839
3 1339 0.2666666667
3 748 0.0662983425
3 1816 0.5217391304
3 7 0.0051724138
3 29 0.0116504854
3 7336 0.4137931034
3 1347 0.3428571429
3 290 0.0424710425
3 87 0.0178282010
3 72 0.0201834862
3 3328 1.0000000000
3 720 0.0909090909
3 650 0.0718954248
3 1379 0.2444444444
3 309 0.0428015564
3 3275 1.0000000000
3 1336 0.2000000000
3 345 0.0714285714
3 295 0.0395683453
3 3260 1.0000000000
3 1375 0.3142857143
3 97 0.0227743271
3 2903 1.0000000000
3 7390 0.1428571429
3 12 0.0071243523
3 753 0.2156862745
3 1853 0.3333333333
3 1184 0.1964285714
3 3221 1.0000000000
3 1560 0.2500000000
3 1358 0.3142857143
3 7341 0.1111111111
3 203 0.0367892977
3 3198 1.0000000000
3 976 0.2291666667
3 1063 0.1641791045
3 454 0.0743243243
3 3203 1.0000000000
3 3200 1.0000000000
3 1367 0.2000000000
3 433 0.0791366906
3 2053 0.5000000000
3 3181 1.0000000000
3 288 0.0282776350
3 2263 0.5000000000
3 757 0.1358024691
3 49 0.0155586987
3 111 0.0336391437
3 1843 0.3333333333
3 2336 0.0254629630
3 774 0.1222222222
3 3132 1.0000000000
3 1059 0.1428571429
3 2332 0.5000000000
3 2334 0.5000000000
3 3154 1.0000000000
3 691 0.2619047619
3 2328 0.5000000000
3 1550 0.3235294118
3 1060 0.1641791045
3 286 0.0691823899
3 2331 0.5000000000
3 205 0.0355987055
3 7431 0.5000000000
3 1459 0.2500000000
3 2315 0.5000000000
3 27 0.0102996255
3 1837 0.3333333333
3 135 0.0327380952
3 1835 0.3333333333
3 173 0.0302197802
3 125 0.0157142857
3 815 0.1000000000
3 10 0.0057053942
3 7432 0.5000000000
3 1815 0.3333333333
3 3127 1.0000000000
3 1836 0.4782608696
3 296 0.0504587156
3 266 0.0521327014
3 703 0.0901639344
3 1456 0.2500000000
3 7406 0.3142857143
3 242 0.0516431925
3 3105 1.0000000000
3 2311 0.5000000000
3 320 0.0625000000
3 40 0.0117021277
3 1129 0.1666666667
3 1147 0.1666666667
3 2308 0.5000000000
3 955 0.1410256410
3 755 0.3548387097
3 5679 0.1000000000
3 885 0.1009174312
3 100 0.0295698925
3 53 0.0223123732
3 2298 0.5000000000
3 3087 1.0000000000
3 228 0.0468085106
3 1274 0.2444444444
3 227 0.0591397849
3 1348 0.2000000000
3 75 0.0179153094
3 2285 0.5000000000
3 883 0.1235955056
3 8 0.0065281899
3 199 0.0354838710
3 2290 0.5000000000
3 11 0.0047557285
3 656 0.0679012346
3 62 0.0213178295
3 877 0.1594202899
3 95 0.0101476015
3 701 0.0833333333
3 1524 0.2500000000
3 1043 0.1134020619
3 116 0.0205607477
3 749 0.2682926829
3 3049 1.0000000000
3 876 0.0614525140
3 172 0.0261627907
3 7604 0.0000000000
97 4 0.0076982294
215 4 0.0076982294
479 4 0.0076982294
302 4 0.0076982294
39 4 0.0076982294
381 4 0.0076982294
148 4 0.0076982294
7603 4 0.0073133179
40 4 0.0073133179
312 4 0.0073133179
31 4 0.0069284065
131 4 0.0069284065
859 4 0.0065434950
437 4 0.0065434950
23 4 0.0065434950
37 4 0.0065434950
136 4 0.0061585835
25 4 0.0061585835
9 4 0.0061585835
777 4 0.0061585835
1398 4 0.0061585835
17 4 0.0057736721
77 4 0.0057736721
1445 4 0.0057736721
1009 4 0.0057736721
423 4 0.0057736721
510 4 0.0057736721
65 4 0.0057736721
420 4 0.0057736721
63 4 0.0057736721
224 4 0.0057736721
7582 4 0.0057736721
16 4 0.0057736721
311 4 0.0057736721
562 4 0.0057736721
223 4 0.0057736721
1230 4 0.0057736721
74 4 0.0057736721
54 4 0.0057736721
113 4 0.0057736721
119 4 0.0057736721
683 4 0.0053887606
231 4 0.0053887606
1239 4 0.0053887606
72 4 0.0053887606
567 4 0.0053887606
508 4 0.0053887606
139 4 0.0053887606
466 4 0.0053887606
534 4 0.0053887606
1085 4 0.0053887606
236 4 0.0053887606
771 4 0.0053887606
150 4 0.0053887606
106 4 0.0053887606
561 4 0.0053887606
768 4 0.0053887606
121 4 0.0053887606
168 4 0.0053887606
1270 4 0.0050038491
159 4 0.0050038491
177 4 0.0050038491
1264 4 0.0050038491
578 4 0.0050038491
3774 4 0.0050038491
1003 4 0.0050038491
367 4 0.0050038491
1107 4 0.0050038491
661 4 0.0050038491
274 4 0.0050038491
654 4 0.0050038491
910 4 0.0050038491
1091 4 0.0050038491
1401 4 0.0050038491
84 4 0.0050038491
531 4 0.0050038491
237 4 0.0050038491
270 4 0.0050038491
45 4 0.0050038491
501 4 0.0050038491
710 4 0.0050038491
91 4 0.0050038491
583 4 0.0046189376
1702 4 0.0046189376
3356 4 0.0046189376
95 4 0.0046189376
22 4 0.0046189376
21 4 0.0046189376
11 4 0.0046189376
47 4 0.0046189376
156 4 0.0046189376
733 4 0.0046189376
356 4 0.0046189376
1678 4 0.0046189376
1010 4 0.0046189376
7596 4 0.0046189376
781 4 0.0046189376
2017 4 0.0046189376
2002 4 0.0046189376
572 4 0.0046189376
202 4 0.0046189376
664 4 0.0046189376
1636 4 0.0046189376
181 4 0.0046189376
326 4 0.0046189376
341 4 0.0046189376
538 4 0.0046189376
88 4 0.0046189376
1233 4 0.0046189376
111 4 0.0046189376
2492 4 0.0046189376
536 4 0.0046189376
1621 4 0.0046189376
1415 4 0.0046189376
323 4 0.0046189376
1611 4 0.0046189376
609 4 0.0046189376
353 4 0.0046189376
366 4 0.0046189376
848 4 0.0046189376
1602 4 0.0046189376
365 4 0.0046189376
249 4 0.0046189376
419 4 0.0046189376
841 4 0.0046189376
468 4 0.0046189376
193 4 0.0046189376
917 4 0.0046189376
250 4 0.0046189376
99 4 0.0046189376
1816 4 0.0042340262
2103 4 0.0042340262
2405 4 0.0042340262
394 4 0.0042340262
227 4 0.0042340262
396 4 0.0042340262
411 4 0.0042340262
1054 4 0.0042340262
807 4 0.0042340262
178 4 0.0042340262
67 4 0.0042340262
1038 4 0.0042340262
489 4 0.0042340262
347 4 0.0042340262
38 4 0.0042340262
265 4 0.0042340262
2201 4 0.0042340262
361 4 0.0042340262
1295 4 0.0042340262
1737 4 0.0042340262
1139 4 0.0042340262
386 4 0.0042340262
140 4 0.0042340262
117 4 0.0042340262
727 4 0.0042340262
2001 4 0.0042340262
449 4 0.0042340262
1108 4 0.0042340262
1642 4 0.0042340262
1109 4 0.0042340262
918 4 0.0042340262
2511 4 0.0042340262
570 4 0.0042340262
716 4 0.0042340262
313 4 0.0042340262
718 4 0.0042340262
1615 4 0.0042340262
1218 4 0.0042340262
1086 4 0.0042340262
2485 4 0.0042340262
109 4 0.0042340262
7569 4 0.0042340262
1088 4 0.0042340262
535 4 0.0042340262
2467 4 0.0042340262
2468 4 0.0042340262
2465 4 0.0042340262
401 4 0.0042340262
772 4 0.0042340262
2454 4 0.0042340262
773 4 0.0042340262
711 4 0.0042340262
7550 4 0.0042340262
842 4 0.0042340262
153 4 0.0042340262
2442 4 0.0042340262
840 4 0.0042340262
2439 4 0.0042340262
379 4 0.0042340262
1908 4 0.0042340262
512 4 0.0042340262
251 4 0.0042340262
1087 4 0.0042340262
1909 4 0.0042340262
446 4 0.0042340262
532 4 0.0042340262
1209 4 0.0042340262
439 4 0.0042340262
10 4 0.0042340262
4 302 0.1167883212
4 7552 0.0342612420
4 168 0.0784313725
4 77 0.0276243094
4 423 0.1685393258
4 381 0.1351351351
4 63 0.0316455696
4 150 0.0357142857
4 311 0.1027397260
4 23 0.0175644028
4 148 0.0428571429
4 562 0.2027027027
4 45 0.0194552529
4 131 0.0397877984
4 501 0.1973684211
4 40 0.0159574468
4 91 0.0476190476
4 54 0.0304878049
4 119 0.0480769231
4 312 0.1190476190
4 626 0.2222222222
4 136 0.0362694301
4 31 0.0157657658
4 17 0.0107941403
4 683 0.1707317073
4 74 0.0432098765
4 479 0.1609195402
4 39 0.0208333333
4 1239 0.5600000000
4 1109 0.5384615385
4 510 0.3043478261
4 777 0.0933333333
4 65 0.0221169036
4 508 0.1458333333
4 534 0.1473684211
4 420 0.1772151899
4 7401 0.5600000000
4 437 0.1428571429
4 16 0.0104399702
4 223 0.0679611650
4 106 0.0255009107
4 1230 0.5600000000
4 37 0.0230263158
4 1270 0.3714285714
4 159 0.0452961672
4 25 0.0105863192
4 177 0.0064260999
4 11 0.0056204064
4 21 0.0116383169
4 215 0.0695187166
4 1678 1.0000000000
4 1445 0.5416666667
4 578 0.1547619048
4 1009 0.2280701754
4 572 0.1382978723
4 202 0.0449826990
4 97 0.0269151139
4 1108 0.3611111111
4 1107 0.2826086957
4 1398 0.5416666667
4 567 0.2954545455
4 274 0.0764705882
4 654 0.1274509804
4 661 0.1585365854
4 466 0.1111111111
4 910 0.3421052632
4 1091 0.5000000000
4 1602 1.0000000000
4 365 0.0855263158
4 841 0.1645569620
4 84 0.0228873239
4 379 0.0760233918
4 251 0.0677083333
4 917 0.2241379310
4 270 0.0866666667
4 561 0.1382978723
4 710 0.1830985915
4 121 0.0341207349
4 113 0.0278969957
4 583 0.2222222222
4 1702 0.5217391304
4 95 0.0110701107
4 1691 0.0591133005
4 489 0.1379310345
4 2201 1.0000000000
4 361 0.0975609756
4 47 0.0214285714
4 9 0.0072683222
4 386 0.0916030534
4 140 0.0321715818
4 7327 0.1348314607
4 1264 0.3428571429
4 356 0.0784313725
4 2024 1.0000000000
4 727 0.1967213115
4 1010 0.2553191489
4 781 0.3000000000
4 2017 1.0000000000
4 2002 1.0000000000
4 3774 0.1333333333
4 664 0.1176470588
4 1003 0.2553191489
4 367 0.1071428571
4 181 0.0458015267
4 1634 0.5217391304
4 326 0.0774193548
4 538 0.2181818182
4 88 0.0263157895
4 1233 0.4800000000
4 72 0.0220183486
4 1615 0.5217391304
4 536 0.0585365854
4 1621 0.5217391304
4 1415 0.3529411765
4 323 0.0727272727
4 1611 0.1904761905
4 1088 0.2608695652
4 609 0.1061946903
4 1085 0.4615384615
4 236 0.0591133005
4 145 0.0134680135
4 366 0.0845070423
4 771 0.2400000000
4 711 0.1690140845
4 380 0.0991735537
4 153 0.0343839542
4 419 0.0754716981
4 468 0.1558441558
4 193 0.0521739130
4 237 0.0493827160
4 250 0.0659340659
4 768 0.1333333333
4 439 0.0937500000
4 99 0.0284360190
4 1816 0.4782608696
4 2103 0.5000000000
4 3356 1.0000000000
4 2405 0.5000000000
4 227 0.0591397849
4 396 0.0683229814
4 411 0.0687500000
4 1054 0.2340425532
4 807 0.1222222222
4 2997 1.0000000000
4 178 0.0320699708
4 67 0.0156472262
4 1038 0.1641791045
4 521 0.1447368421
4 347 0.0539215686
4 1322 0.0956521739
4 265 0.0683229814
4 2868 1.0000000000
4 1025 0.1641791045
4 1295 0.2444444444
4 1737 0.3333333333
4 1139 0.1666666667
4 156 0.0250569476
4 35 0.0112244898
4 2740 1.0000000000
4 733 0.1803278689
4 26 0.0069930070
4 2709 1.0000000000
4 117 0.0182119205
4 859 0.1594202899
4 2001 0.5000000000
4 1636 0.3333333333
4 1642 0.3333333333
4 918 0.1617647059
4 2511 1.0000000000
4 341 0.0632183908
4 570 0.1057692308
4 716 0.0607734807
4 313 0.0873015873
4 718 0.1089108911
4 111 0.0336391437
4 2492 1.0000000000
4 1218 0.2444444444
4 1086 0.3055555556
4 2485 1.0000000000
4 109 0.0230125523
4 139 0.0375426621
4 535 0.0880000000
4 2467 1.0000000000
4 2468 1.0000000000
4 2465 1.0000000000
4 401 0.0687500000
4 353 0.0569948187
4 224 0.0466101695
4 772 0.2200000000
4 2454 1.0000000000
4 848 0.1594202899
4 773 0.1833333333
4 842 0.1594202899
4 249 0.0352564103
4 2442 1.0000000000
4 7550 0.0395683453
4 840 0.1392405063
4 2439 1.0000000000
4 1908 0.5000000000
4 512 0.1037735849
4 531 0.0814814815
4 1087 0.1666666667
4 1909 0.5000000000
4 446 0.1617647059
4 532 0.1466666667
4 1209 0.3142857143
4 10 0.0057053942
4 231 0.0489130435
4 7589 0.0957446809
4 7569 0.4500000000
4 7582 0.2647058824
4 211 0.0157232704
4 7596 0.0000000000
603 5 0.0108108108
191 5 0.0108108108
11 5 0.0108108108
68 5 0.0108108108
67 5 0.0108108108
248 5 0.0108108108
372 5 0.0108108108
42 5 0.0102702703
13 5 0.0097297297
19 5 0.0097297297
53 5 0.0097297297
163 5 0.0091891892
433 5 0.0091891892
31 5 0.0086486486
43 5 0.0086486486
557 5 0.0086486486
49 5 0.0086486486
58 5 0.0081081081
435 5 0.0081081081
32 5 0.0081081081
6 5 0.0081081081
158 5 0.0081081081
982 5 0.0081081081
100 5 0.0081081081
97 5 0.0081081081
7380 5 0.0075675676
24 5 0.0075675676
291 5 0.0075675676
1372 5 0.0075675676
818 5 0.0075675676
103 5 0.0075675676
335 5 0.0075675676
1192 5 0.0075675676
174 5 0.0075675676
893 5 0.0075675676
59 5 0.0075675676
12 5 0.0075675676
81 5 0.0075675676
904 5 0.0070270270
349 5 0.0070270270
36 5 0.0070270270
29 5 0.0070270270
85 5 0.0070270270
33 5 0.0070270270
61 5 0.0070270270
826 5 0.0070270270
122 5 0.0070270270
242 5 0.0070270270
197 5 0.0070270270
1872 5 0.0070270270
391 5 0.0070270270
1068 5 0.0070270270
88 5 0.0070270270
115 5 0.0070270270
7591 5 0.0064864865
96 5 0.0064864865
125 5 0.0064864865
82 5 0.0064864865
92 5 0.0064864865
178 5 0.0064864865
250 5 0.0064864865
3307 5 0.0064864865
3206 5 0.0064864865
26 5 0.0064864865
434 5 0.0064864865
118 5 0.0064864865
597 5 0.0064864865
309 5 0.0064864865
135 5 0.0064864865
684 5 0.0064864865
288 5 0.0064864865
1375 5 0.0064864865
801 5 0.0064864865
1373 5 0.0064864865
110 5 0.0064864865
7126 5 0.0059459459
222 5 0.0059459459
1535 5 0.0059459459
528 5 0.0059459459
198 5 0.0059459459
460 5 0.0059459459
238 5 0.0059459459
3336 5 0.0059459459
602 5 0.0059459459
47 5 0.0059459459
154 5 0.0059459459
641 5 0.0059459459
2395 5 0.0059459459
22 5 0.0059459459
599 5 0.0059459459
30 5 0.0059459459
245 5 0.0059459459
120 5 0.0059459459
1819 5 0.0059459459
3309 5 0.0059459459
310 5 0.0059459459
8 5 0.0059459459
774 5 0.0059459459
695 5 0.0059459459
1156 5 0.0059459459
280 5 0.0059459459
27 5 0.0059459459
1909 5 0.0059459459
3009 5 0.0059459459
462 5 0.0059459459
146 5 0.0059459459
2386 5 0.0059459459
484 5 0.0059459459
2354 5 0.0059459459
1194 5 0.0059459459
2333 5 0.0059459459
825 5 0.0059459459
1065 5 0.0059459459
292 5 0.0059459459
1378 5 0.0059459459
136 5 0.0059459459
93 5 0.0059459459
1868 5 0.0059459459
336 5 0.0059459459
216 5 0.0059459459
3254 5 0.0059459459
1854 5 0.0059459459
1376 5 0.0059459459
172 5 0.0059459459
692 5 0.0059459459
7444 5 0.0059459459
1859 5 0.0059459459
1832 5 0.0059459459
890 5 0.0059459459
3236 5 0.0059459459
7341 5 0.0059459459
988 5 0.0059459459
156 5 0.0059459459
2363 5 0.0059459459
3231 5 0.0059459459
2320 5 0.0059459459
706 5 0.0059459459
1491 5 0.0059459459
2335 5 0.0059459459
141 5 0.0059459459
